"kickLength","hangTime","speedOfClosestCoverage","distanceToClosestCoverage","netCoverage","kickTeamWithin5","receivingTeamWithin5","yardsTillTouchdown","gameId","playId"
66,4.06,10.38,32.3006656278164,0,0,0,87,2020111507,1490
66,3.96,9.4,33.7108543350654,0,0,0,80,2020111507,2232
67,3.53,8.18,35.0457329784954,0,0,0,74,2020111507,2556
13,NA,5.37,6.70758525849653,0,0,0,48,2020111507,3876
65,3.91,8.46,35.4385609188635,0,0,0,78,2020111509,281
62,4.14,9.52,27.6858682363404,0,0,0,77,2020111509,490
65,3.67,8.66,37.2641436235961,0,0,0,67,2020111509,2217
67,NA,9.18,42.8762055224107,0,0,0,53,2020111509,2808
69,4.18,9.01,35.1154040272926,0,0,0,78,2020111510,403
65,4.28,9.04,32.9139787932119,0,0,0,25,2020111510,877
65,4.06,10.09,34.3242800361493,0,0,0,86,2020111510,1403
64,4.27,8.52,33.1644463243396,0,0,0,78,2020111510,2194
62,4.03,9.91,28.6543068316091,0,0,0,73,2020111511,2066
64,4.12,9.73,33.9719075119429,0,0,0,93,2020111512,179
74,4.27,9.34,43.5932334198784,0,0,0,87,2020111512,1944
61,4.16,9.27,28.5711182840294,0,0,0,82,2020111512,2619
65,4.16,9.03,34.0973928622116,0,0,0,69,2020111512,3471
43,NA,9.32,22.73014078267,0,0,0,71,2020111600,2785
64,3.97,7.6,33.7148424288176,0,0,0,69,2020110500,241
58,NA,8.76,40.7122217521962,-1,0,1,75,2020110500,1921
47,NA,6.21,14.3880505976314,-1,0,1,70,2020110500,2547
42,NA,8.75,22.917840212376,0,0,0,72,2020110500,4082
66,4.03,9.45,31.4116029517756,0,0,0,80,2020110800,290
63,4,8.83,33.5983526381875,0,0,0,71,2020110800,1335
58,3.97,9.15,26.3019790129944,0,0,0,69,2020110800,1839
61,3.86,9,31.1111635912256,0,0,0,77,2020110800,2072
67,3.88,8.49,35.540050647122,0,0,0,82,2020110800,2714
9,NA,5.44,2.98429221089357,-1,2,3,44,2020110800,4321
28,2.58,8.33,11.2040171367238,-1,0,1,63,2020110801,3622
15,NA,7.93,7.37374396083833,0,0,0,50,2020110801,4167
68,4.19,9.16,33.6695366763488,0,0,0,90,2020110802,1773
68,4.03,9.72,36.4780002193103,0,0,0,73,2020110802,2646
55,4.24,8.59,22.2586095702315,-1,0,1,72,2020110803,206
63,4.12,8.76,31.3139473717384,0,0,0,59,2020110803,1969
12,NA,5.19,4.41082758674605,-1,2,3,47,2020110803,4079
62,4.32,9.6,28.661495076147,0,0,0,74,2020110804,844
51,4.14,9.85,20.8779524858162,0,0,0,75,2020110805,332
66,4.06,8.69,36.2064358919792,0,0,0,79,2020110805,1134
65,4.16,8.67,32.3388450628652,0,0,0,87,2020110805,1622
46,NA,8.55,28.8501039859478,0,0,0,70,2020110805,1821
57,3.99,5.73,26.6144265390032,0,0,0,84,2020110805,1905
61,4.17,8.95,27.6179742196998,0,0,0,70,2020110805,3175
39,3.5,9.8,13.489644176182,0,0,0,87,2020110805,3256
65,4.13,9.32,35.0105712606921,0,0,0,80,2020110806,659
64,3.62,8.92,36.4017925382803,0,0,0,76,2020110806,3052
13,NA,6.7,4.49694340635948,-2,1,3,48,2020110806,4166
60,4.25,7.66,29.5676749170441,0,0,0,74,2020110807,946
66,3.97,9.43,36.4493648778686,0,0,0,77,2020110807,2001
56,NA,7.86,22.8406063842447,0,0,0,65,2020110807,3428
66,4.11,9.49,31.6074374158994,0,0,0,69,2020110808,40
62,NA,8.4,35.4983675681009,0,0,0,65,2020110808,1891
64,3.99,9.59,33.8126559146128,0,0,0,55,2020110808,1942
60,3.96,8.7,29.2393450679047,0,0,0,80,2020110809,1356
67,NA,9.07,40.8651012478863,0,0,0,87,2020110809,2494
67,4.07,7.8,35.1050779802581,0,0,0,80,2020110809,2763
53,4.01,9.35,21.0602374155659,0,0,0,73,2020110809,3738
50,3.81,9.69,19.1611612382966,0,0,0,36,2020110810,2973
67,4.01,9.48,35.36521596145,0,0,0,77,2020110811,1232
67,3.51,9.58,37.8792845761374,0,0,0,77,2020110900,1822
67,3.98,9.17,37.6096011677869,0,0,0,90,2020110900,1984
66,3.97,9.4,35.3217921402638,0,0,0,66,2020102900,816
61,4.11,9.44,28.7400922058368,0,0,0,75,2020110100,527
12,NA,1.79,1.12645461515323,2,5,3,45,2020110100,2624
56,NA,9.3,31.9626297416217,0,0,0,72,2020110100,2894
66,4.03,9.68,35.1466883219458,0,0,0,73,2020110100,3093
57,4.09,9.03,28.6565350312978,-1,0,1,79,2020110100,3345
62,3.38,10.02,37.32948566482,0,0,0,72,2020110101,42
52,3.72,9.7,24.2888966402346,0,0,0,73,2020110101,1516
64,NA,8.98,40.5648234311454,0,0,0,80,2020110101,2184
58,3.72,9.73,30.2829737641467,0,0,0,44,2020110101,3362
64,3.54,9.29,20.0679695036643,0,0,0,90,2020110101,3798
51,3.8,8.44,22.6393860340779,-1,0,1,75,2020110102,40
60,3.86,8.53,27.5027889494866,0,0,0,76,2020110103,40
68,3.97,9.02,34.7670030344866,0,0,0,79,2020110103,599
69,4.15,7.93,28.57915324148,0,0,0,75,2020110103,1460
65,4.03,8.56,33.9446092921984,0,0,0,73,2020110103,3274
55,NA,9.37,22.7883698407762,-1,0,1,73,2020110104,381
64,4.07,8.96,34.4400929150895,0,0,0,72,2020110104,690
59,3.32,8.81,35.7066450398242,0,0,0,67,2020110104,1191
62,3.94,8.75,32.3463645561599,0,0,0,71,2020110104,1624
52,NA,9.99,21.601689748721,0,0,0,78,2020110104,3519
68,3.71,9.51,40.7007678060255,0,0,0,90,2020110105,41
64,3.44,9.34,36.9580221332257,0,0,0,73,2020110105,599
70,3.6,8.75,39.9593017957021,0,0,0,76,2020110105,1541
65,4.1,9.68,28.6307701607903,0,0,0,83,2020110105,2006
66,4.21,9.48,35.2586925452434,0,0,0,76,2020110106,1369
62,3.76,9.59,34.3354889290949,0,0,0,88,2020110108,809
61,3.95,8.46,30.1072831720167,0,0,0,78,2020110108,1215
45,NA,8.2,28.8711083957648,0,0,0,63,2020110108,2137
60,3.83,9.3,17.1187382712629,0,0,0,87,2020110108,2183
66,4.06,9.75,33.3632747193677,0,0,0,69,2020110108,2491
58,NA,8.92,23.1701747943342,0,0,0,89,2020110108,2808
62,3.93,8.76,33.7885927496248,0,0,0,66,2020110108,3796
40,NA,7.72,15.2363676773698,-1,0,1,65,2020110108,4314
67,4.12,8.41,32.6613073835081,0,0,0,81,2020110109,1316
67,3.97,10.46,30.0326489008213,0,0,0,82,2020110109,1616
62,4.16,10.31,27.2208394433383,0,0,0,79,2020110109,2449
64,3.91,9.27,33.0727954669695,0,0,0,79,2020110109,3002
56,3.93,8.52,24.8703598687273,0,0,0,74,2020110109,3448
12,NA,5.37,4.09323832680189,0,1,1,47,2020110109,3822
7,NA,2.97,1.76604076963131,1,4,3,42,2020110109,4412
59,3.97,10.25,28.9732100396211,0,0,0,74,2020110110,784
56,3.91,10.23,24.2668024263602,0,0,0,77,2020110110,3555
65,4.22,8.5,31.3672855057622,0,0,0,84,2020110111,422
53,3.93,9.77,23.967419552384,0,0,0,73,2020110111,2384
67,4.14,9.36,32.0488689348002,0,0,0,80,2020110111,3340
64,4.3,9.5,30.9283446049089,0,0,0,73,2020110112,2878
69,3.69,8.57,43.3587938024111,0,0,0,81,2020110112,4192
68,3.99,8.8,35.8000349161841,0,0,0,75,2020110200,41
47,3.54,7.4,20.3633003219026,-1,0,1,69,2020110200,776
49,3.29,8.99,10.6354360512393,0,0,0,77,2020110200,1572
65,3.99,9.84,34.3357830841238,0,0,0,56,2020110200,2209
59,4.07,8.2,28.5340673581598,0,0,0,68,2020110200,3114
9,NA,6.09,6.41102955850307,-1,0,1,44,2020110200,4374
51,2.59,8.15,13.047513173015,0,0,0,70,2020102200,741
62,4.1,8.91,32.1168180242066,0,0,0,74,2020102200,2175
67,4.06,9.26,30.4692139708264,0,0,0,82,2020102500,41
66,3.9,9.99,34.2305506821027,0,0,0,82,2020102500,671
67,4.11,9.11,34.0700528323629,0,0,0,79,2020102500,1437
57,3.88,9.1,25.8294734750827,0,0,0,72,2020102502,41
58,4.06,8.52,25.288044606098,0,0,0,81,2020102502,993
63,3.85,8.42,34.563405503509,0,0,0,79,2020102502,2680
64,3.92,9.25,32.5886314533151,0,0,0,80,2020102502,2965
64,NA,8.85,42.8481143109005,0,0,0,75,2020102502,3361
47,NA,8.94,24.7323775646419,0,0,0,58,2020102502,4182
56,3.98,8.87,26.1062233959644,0,0,0,74,2020102503,2972
63,4.1,8.64,31.3949757126837,0,0,0,79,2020102503,3283
72,4.07,9.99,37.2962250100462,0,0,0,78,2020102505,690
67,4.21,9.23,32.6413388205815,0,0,0,84,2020102505,1108
62,4.08,9.54,32.4082227220192,0,0,0,81,2020102505,2000
63,4,8.95,26.6309068565079,0,0,0,78,2020102506,40
70,3.81,9.03,40.1570616454939,0,0,0,47,2020102506,2112
60,4.11,9.98,26.9149809585666,0,0,0,74,2020102506,2357
63,3.89,9.5,26.8818247148515,0,0,0,73,2020102506,2917
57,4.52,8.19,21.3307594801498,0,0,0,63,2020102507,539
66,3.8,8.86,36.4867647236638,0,0,0,76,2020102507,871
70,3.98,8.5,41.2814825315177,0,0,0,75,2020102507,3217
69,4.1,9.57,33.9294635972925,0,0,0,83,2020102508,1271
65,4.06,7.43,29.5074448232984,0,0,0,90,2020102508,3175
60,3.88,9.62,27.7413139559034,0,0,0,86,2020102508,4326
67,3.98,9,37.7359483781712,0,0,0,0,2020102509,1496
7,NA,1.43,3.47384513183878,0,2,2,21,2020102509,3421
62,3.91,9.83,31.1043292806645,0,0,0,76,2020102510,283
67,3.99,8.18,35.530406696237,0,0,0,73,2020102510,1166
69,3.76,8.63,39.8023127468744,0,0,0,73,2020102510,1929
62,4.16,8.23,28.9382394074,0,0,0,76,2020102511,40
57,4.23,8.1,24.9221267150298,0,0,0,77,2020102511,299
74,3.44,9.47,47.1342974913173,0,0,0,66,2020102511,2875
66,4.12,9.83,33.821450294155,0,0,0,67,2020102511,3282
56,4.04,10.12,21.4717605239999,0,0,0,74,2020102512,2100
64,4.12,9.06,34.0351171586055,0,0,0,91,2020102512,3410
65,3.97,9.92,32.9795042412708,0,0,0,78,2020102513,1279
65,3.97,9.85,34.0866146749718,0,0,0,74,2020102513,2782
66,3.96,9.43,34.4319110709818,0,0,0,82,2020102513,3272
69,3.9,9.05,39.6699546256358,0,0,0,82,2020102600,825
63,4.1,9.26,33.1602714102282,0,0,0,75,2020102600,1059
65,4,9.1,34.5041939479826,0,0,0,82,2020102600,2028
68,3.98,8.95,37.4784271281493,0,0,0,80,2020102600,2553
63,3.93,9.29,33.6100728948927,0,0,0,90,2020101800,41
63,NA,7.35,36.6213394075094,0,0,0,79,2020101800,1949
67,3.98,8.8,37.7217351138571,0,0,0,87,2020101801,1004
64,4.15,9.97,30.1243107804975,0,0,0,87,2020101801,2249
64,4.09,8.19,32.8981002491025,0,0,0,83,2020101802,41
68,4.01,9.19,36.9682079630593,0,0,0,83,2020101802,3159
61,4.13,9.17,29.5970961413447,0,0,0,80,2020101802,3465
9,NA,2.35,3.86745394284147,1,3,2,44,2020101802,3709
63,4.01,8.61,29.5049639891324,0,0,0,76,2020101803,40
67,3.74,7.1,37.7602171603925,0,0,0,84,2020101803,2103
63,4.12,10.28,30.0672862094337,0,0,0,69,2020101803,2736
9,NA,5.3,5.31270176087459,-2,0,2,44,2020101803,3806
67,4.07,8.06,33.0020741772392,0,0,0,80,2020101803,3970
14,NA,6.51,5.76922871794836,-2,0,2,49,2020101803,4096
60,4.05,8.82,27.357196493793,0,0,0,72,2020101804,602
56,3.86,8.92,26.7227337673375,0,0,0,70,2020101804,1270
61,3.13,3.99,23.1675743227469,0,0,0,84,2020101804,2922
8,NA,5.29,1.05380263806843,2,4,2,38,2020101804,3632
61,4.25,7.74,26.4660159449812,0,0,0,74,2020101805,385
65,3.79,9.28,36.9559426885582,0,0,0,63,2020101805,2652
10,NA,2.46,2.04978047605103,0,2,2,45,2020101805,4535
70,4.13,9.4,36.1854846589071,0,0,0,79,2020101806,304
65,4.37,10.11,31.7239404866419,0,0,0,76,2020101806,1189
69,4.16,8.76,37.1718952973883,0,0,0,76,2020101806,1834
65,4.29,10.16,28.6334856418146,0,0,0,82,2020101806,2188
62,4.24,9.23,28.8970932794286,0,0,0,84,2020101806,2930
61,4.22,9.02,28.6890362333767,0,0,0,75,2020101806,3378
64,4.11,9.47,30.8357017108416,0,0,0,76,2020101807,3866
60,NA,6.59,32.0083520350548,0,0,0,75,2020101807,4220
66,4.01,9.43,33.9068193730996,0,0,0,71,2020101811,2209
66,3.95,8.26,32.0800140274284,0,0,0,79,2020101811,3796
70,4.11,8.58,38.5825893376792,0,0,0,81,2020101812,961
62,4.04,9.51,29.3442498626221,0,0,0,82,2020101812,1280
61,4.04,8.83,28.9953961862914,0,0,0,83,2020101812,2972
64,4.14,9.31,32.2738361525245,0,0,0,76,2020101813,2159
67,4.03,9.16,32.0508112221828,0,0,0,80,2020101901,2097
73,3.95,9.98,40.1150507914423,0,0,0,76,2020100800,366
74,3.56,9.98,43.9792178193292,0,0,0,62,2020100800,1022
74,3.98,9,41.6217755507859,0,0,0,69,2020100800,2441
65,4.07,8.75,33.6639406487119,0,0,0,77,2020101100,42
66,4.12,8.83,33.9822306507386,0,0,0,77,2020101100,1231
12,NA,6.52,1.39463256809813,1,3,2,47,2020101100,4061
58,4,9.08,26.8091103918052,0,0,0,63,2020101101,3942
65,4.11,10.15,31.247047860558,0,0,0,60,2020101102,2205
65,4.39,8.25,32.164932768467,0,0,0,91,2020101103,813
44,NA,9.86,15.6085393294824,0,0,0,65,2020101103,4162
68,3.88,9.69,36.9560779845481,0,0,0,85,2020101105,1864
66,4.19,8.48,30.4381881852386,0,0,0,93,2020101105,2340
65,3.98,9.94,32.1678364208723,0,0,0,83,2020101106,40
58,4.02,9.32,24.9381174109033,0,0,0,76,2020101106,1190
71,4,8.99,41.0226291210108,0,0,0,82,2020101106,2739
66,4.02,9.25,34.2657292349076,0,0,0,73,2020101108,406
65,3.91,8.71,36.3732827773353,0,0,0,90,2020101108,965
71,3.94,9.57,36.7585105791842,0,0,0,86,2020101109,754
58,4.2,8.59,22.5148351093229,0,0,0,78,2020101109,1175
64,NA,9.46,43.0655976389507,0,0,0,72,2020101110,337
66,4.08,9.42,37.7038844152695,0,0,0,75,2020101110,1489
61,4.19,9.19,28.9517115210828,0,0,0,68,2020101110,3664
74,3.68,8.81,49.2947461703577,0,0,0,78,2020101110,3938
65,4.13,9.22,28.4797331448172,0,0,0,75,2020101111,2312
57,3.98,9.68,22.9588893459592,0,0,0,79,2020101111,2663
61,4.13,9.67,28.6710481147795,0,0,0,81,2020101111,3415
65,3.9,8.45,33.7350337186729,0,0,0,76,2020101111,3908
59,3.88,8.81,25.7728616959778,0,0,0,77,2020101112,2445
65,3.96,9.92,34.6997593651599,0,0,0,85,2020101200,43
69,4.05,9.36,37.4224224229271,0,0,0,83,2020101200,2203
71,3.89,9.04,41.5067524627018,0,0,0,83,2020101200,3376
66,3.76,8.26,37.5198853942813,0,0,0,73,2020101200,3853
56,NA,8.95,29.1446941998025,0,0,0,80,2020101200,4148
62,4.04,8.33,31.9406715646368,0,0,0,66,2020101200,4450
66,3.89,9.93,35.6438451910004,0,0,0,76,2020101300,195
59,4.22,9.36,20.3091629566558,0,0,0,81,2020101300,649
64,4.01,8.56,33.2546432848106,0,0,0,75,2020101300,1132
67,4.09,8.52,35.6285573662477,0,0,0,90,2020101300,3116
56,3.9,8.63,28.2511061730333,0,0,0,82,2020101300,3928
73,4.09,9.7,38.2090264204677,0,0,0,82,2020100401,40
39,NA,8.57,15.3945250007917,0,0,0,66,2020100401,2302
66,NA,9.68,41.4820081481116,0,0,0,77,2020100401,2371
69,4.06,8.89,33.6215228685436,0,0,0,83,2020100401,3257
63,3.73,9.44,32.5041597337941,0,0,0,90,2020100401,4121
11,NA,2.53,3.61930932637706,-1,1,2,46,2020100401,4415
61,4.22,9.59,29.6671417564955,0,0,0,78,2020100402,3815
10,NA,6.93,1.4426711336961,0,2,2,45,2020100402,4288
60,4.04,6.18,9.81796822158232,0,0,0,88,2020100403,261
64,4.04,9.4,31.0637666743748,0,0,0,73,2020100403,1247
70,3.72,7.93,38.4299115273507,0,0,0,77,2020100403,3195
60,3.94,8.79,30.4459734611984,0,0,0,75,2020100403,3533
60,NA,7.87,29.4225797645278,0,0,0,81,2020100404,261
69,4.1,9.77,36.0118119510807,0,0,0,78,2020100404,730
61,4.11,8.62,27.5650956827652,0,0,0,78,2020100404,3745
62,4.25,9.21,28.5864111073776,0,0,0,68,2020100405,1661
62,4.35,8.86,28.1608327291648,0,0,0,77,2020100405,1942
64,4.3,9.67,30.4704003911993,0,0,0,77,2020100405,3068
62,4.2,9.89,30.2274709494526,0,0,0,77,2020100405,3406
60,3.77,8.51,17.9748101519877,0,0,0,89,2020100406,1243
63,3.55,9.06,36.4414448121915,0,0,0,69,2020100406,2137
22,NA,8.71,4.12237795453061,1,1,0,57,2020100406,3880
65,3.85,8.1,36.6473818983021,0,0,0,67,2020100407,444
62,4.52,9.5,26.3710826474758,0,0,0,87,2020100409,710
60,4.31,6.48,26.0498694814389,0,0,0,75,2020100409,2405
14,NA,6.03,1.13718951806636,1,2,1,49,2020100409,3742
70,4.11,9.53,37.6503399719046,0,0,0,64,2020100410,2699
61,4.16,9.99,23.1332768971454,0,0,0,84,2020100412,288
62,4.19,7.78,24.3117769815372,0,0,0,62,2020100412,2864
8,NA,0.53,0.510392006206992,0,4,4,43,2020100412,4022
46,NA,8.09,33.1478581510179,0,0,0,68,2020100500,1882
64,4.04,9.1,34.1971592387438,0,0,0,79,2020100500,2000
66,3.5,8.32,42.8097010033941,0,0,0,75,2020100500,3318
68,3.82,8.9,33.6459878737421,0,0,0,84,2020092400,40
63,4.47,9.47,20.3699214529659,0,0,0,79,2020092400,1883
66,4.08,9.18,33.6708553499907,0,0,0,75,2020092700,42
65,3.79,8.35,35.1107803957702,0,0,0,75,2020092700,1604
67,3.95,8.62,37.0681669360652,0,0,0,62,2020092700,2504
62,3.85,9.11,30.5051553020141,0,0,0,85,2020092700,4100
45,4.32,4.48,9.05055246932474,0,0,0,44,2020092700,4452
70,3.77,8.94,43.9501990894239,0,0,0,71,2020092701,2521
55,NA,7.2,21.1126360267968,0,0,0,75,2020092701,4005
77,4.14,8.5,47.340435147979,0,0,0,66,2020092702,902
63,4.12,8.36,30.0854948438612,0,0,0,76,2020092703,630
66,4.19,9.81,29.7903776411109,0,0,0,71,2020092703,828
64,4.29,9.01,28.0417706288316,0,0,0,77,2020092704,2687
10,NA,1.79,1.93961336353408,0,3,3,45,2020092704,4048
43,NA,8.81,18.1912973698964,-1,0,1,73,2020092705,2045
60,4.3,8.37,28.1960866078965,0,0,0,79,2020092705,2728
66,NA,8.75,38.2862233708158,0,0,0,76,2020092706,2629
61,4.32,9.59,25.8477465168629,0,0,0,77,2020092707,633
63,4.28,9.42,29.0700550395076,0,0,0,70,2020092707,2122
66,4.25,8.21,29.0591741107692,0,0,0,74,2020092707,2535
62,4.16,9.32,27.7613994604019,0,0,0,88,2020092708,228
64,4.18,9.15,31.8460248696756,0,0,0,59,2020092708,1196
48,3.94,9.27,17.2699565720357,0,0,0,91,2020092708,2806
44,3.8,9.52,19.0974343826599,0,0,0,56,2020092708,3362
62,4.15,8.84,30.605693914695,0,0,0,74,2020092709,376
71,3.77,10.22,41.0444649130671,0,0,0,71,2020092709,1004
69,4.27,7.63,29.6292507498924,0,0,0,72,2020092710,379
68,3.92,9.65,33.6855117224008,0,0,0,77,2020092710,1018
43,3.63,8.78,13.6569176610244,-1,0,1,74,2020092710,1548
64,4.37,8.83,29.0269271539376,0,0,0,75,2020092710,2179
67,4.13,8.6,31.8223349237607,0,0,0,90,2020092710,3173
58,4.26,8.25,24.9787829967755,0,0,0,77,2020092710,3771
62,4.39,8.01,30.1318768084565,0,0,0,75,2020092711,2428
59,4.62,6.06,20.161691397301,0,0,0,70,2020092712,687
60,NA,9.81,36.750887064124,0,0,0,78,2020092712,3772
66,3.7,9.3,38.9826948786253,0,0,0,75,2020092713,40
68,3.77,8.92,38.6715244075017,0,0,0,77,2020092713,424
53,NA,8.7,24.8090951064322,0,0,0,71,2020092713,1986
70,3.75,9.29,41.5382149351654,0,0,0,75,2020092713,2772
58,4.2,8.44,27.1614800774921,0,0,0,0,2020092800,1132
64,4.29,9.26,27.6120933650457,0,0,0,80,2020092800,2358
68,3.89,9.64,38.5745110143991,0,0,0,61,2020091700,40
67,3.8,9.09,37.4937461451907,0,0,0,57,2020091700,1046
11,NA,6.67,3.75033331851983,-2,2,4,46,2020091700,4638
66,4.04,8.62,37.1311244106612,0,0,0,79,2020092000,396
69,4.26,8.28,36.7564633772076,0,0,0,70,2020092000,1903
66,3.67,10.13,37.220773769496,0,0,0,71,2020092000,2206
71,4.38,9.45,36.0725116951953,0,0,0,76,2020092000,2902
51,4.14,9.59,23.3017359868315,0,0,0,76,2020092000,3370
70,3.98,9.41,39.1689583726706,0,0,0,68,2020092001,1030
61,4.13,9.72,31.459561344685,0,0,0,79,2020092001,2335
60,NA,7.67,27.1641767775134,0,0,0,83,2020092001,2598
64,4.31,8.8,34.6409656331922,0,0,0,74,2020092001,3376
58,4.07,8.53,25.7686417957951,0,0,0,74,2020092002,3408
69,3.57,8.54,42.5582753409957,0,0,0,77,2020092002,3653
60,4.25,9.28,29.620744420085,0,0,0,80,2020092003,1142
46,NA,9.05,31.0948114642942,0,0,0,70,2020092003,2102
15,NA,6.18,1.5181897114656,1,1,0,50,2020092004,4266
61,3.89,9.46,32.8342275681947,0,0,0,67,2020092005,672
64,4.13,8.98,32.2183441536029,0,0,0,79,2020092006,40
60,4.19,9.47,28.6607553982794,0,0,0,70,2020092006,294
61,NA,9.04,44.8674893436216,0,0,0,77,2020092006,1574
59,4.03,9.38,28.3285862689969,0,0,0,88,2020092006,3405
61,4.12,8.39,27.2787279762089,0,0,0,80,2020092007,42
67,3.66,9.4,36.8422325599305,0,0,0,80,2020092007,788
58,4.11,9.71,28.5899178033096,0,0,0,78,2020092007,1199
67,4.19,9.46,35.0551522604025,0,0,0,53,2020092007,2354
70,3.87,8.8,43.1241741949918,0,0,0,87,2020092007,3543
52,3.23,9.05,28.7320117638845,-1,0,1,48,2020092007,3671
11,NA,5.81,7.0110270289024,-1,0,1,46,2020092008,3994
65,3.71,9.55,36.5234417874329,0,0,0,77,2020092009,42
60,4.23,8.57,27.9448116830298,0,0,0,78,2020092009,3108
56,4.27,8.6,23.5707997318716,0,0,0,79,2020092009,3469
65,4.22,8.8,30.1898029142292,0,0,0,79,2020092011,1138
65,4.33,9.73,28.7152224438537,0,0,0,83,2020092011,1379
61,4.18,7.78,26.1310696298487,0,0,0,89,2020092011,2117
54,4.27,8.64,21.4860373265989,0,0,0,73,2020092011,3348
60,4.27,9.41,24.0412853233765,0,0,0,79,2020092012,39
71,3.97,9.1,40.2447574225513,0,0,0,75,2020092012,3816
64,3.95,9.42,30.7353168195807,0,0,0,75,2020092013,142
66,NA,9.72,39.001564071201,0,0,0,57,2020092013,879
67,4.21,8.17,33.8368334806908,0,0,0,78,2020092013,1289
66,3.96,9.35,33.81616477367,0,0,0,84,2020092013,2471
70,3.66,9.41,40.192598821176,0,0,0,77,2020092013,2780
70,4.34,8.33,32.6238440408239,0,0,0,76,2020092100,1356
67,4.1,8.92,34.7570496446404,0,0,0,67,2020092100,3621
63,3.86,10.54,31.5498969887383,0,0,0,82,2020092100,3862
66,4.31,9.27,33.9666086031561,-1,0,1,80,2020091000,1524
66,4.25,9.52,35.5776334232619,0,0,0,79,2020091000,2238
13,NA,2.78,5.6193327005971,-1,0,1,20,2020091000,3649
61,4.28,9.17,29.4946656193963,0,0,0,77,2020091300,302
66,4.33,9.66,34.0563767890831,0,0,0,63,2020091301,806
12,NA,5.11,6.50439851177647,0,0,0,47,2020091302,4574
66,4.33,9.57,31.6345665372548,0,0,0,63,2020091303,530
65,4.33,9.8,29.8307894632375,0,0,0,76,2020091303,2334
71,4.01,9.59,39.457572150349,0,0,0,77,2020091304,1577
69,4.15,8.62,35.7640769488044,0,0,0,59,2020091304,2918
68,4.03,8.51,34.768044236051,0,0,0,68,2020091304,3261
57,2.85,9.3,29.0338595436432,0,0,0,67,2020091305,1828
54,4.62,6.88,16.3249042876214,0,0,0,56,2020091306,1009
68,3.61,9.51,41.4057049209406,0,0,0,77,2020091306,2790
67,3.94,8.97,36.9045823712991,0,0,0,58,2020091309,1662
66,NA,8.72,47.5210774288631,0,0,0,55,2020091309,3084
16,NA,4.17,5.35474555884778,0,0,0,51,2020091310,4253
70,3.45,8.64,44.700010067113,0,0,0,63,2020091311,2316
59,4.11,9.12,28.2963548889252,0,0,0,78,2020091311,3637
59,3.92,9.14,32.2439715295743,0,0,0,73,2020091312,1892
60,3.95,7.89,31.1742281379989,0,0,0,68,2020091312,2382
64,4.01,10.05,31.6226248119918,0,0,0,66,2020091400,2108
11,NA,4.13,5.09544894979824,-3,0,3,46,2020091400,3765
64,NA,9.38,41.3116254824232,0,0,0,80,2020091401,40
